symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SPY,2025-06-17 16:01:00+00:00,600.99,601.07,600.94,601.07,13896.0,97.0,600.994475
SPY,2025-06-17 16:02:00+00:00,601.19,601.19,601.13,601.135,2419.0,24.0,601.172374
SPY,2025-06-17 16:03:00+00:00,601.125,601.21,601.12,601.21,1510.0,20.0,601.135385
SPY,2025-06-17 16:04:00+00:00,601.31,601.31,601.26,601.26,820.0,18.0,601.288333
SPY,2025-06-17 16:05:00+00:00,601.29,601.29,601.25,601.25,478.0,10.0,601.27
SPY,2025-06-17 16:07:00+00:00,601.33,601.33,601.33,601.33,258.0,11.0,601.33
SPY,2025-06-17 16:08:00+00:00,601.39,601.39,601.27,601.27,1115.0,19.0,601.344286
SPY,2025-06-17 16:09:00+00:00,601.3,601.325,600.54,600.9,7566.0,83.0,600.926699
SPY,2025-06-17 16:10:00+00:00,600.97,601.33,600.97,601.28,2156.0,31.0,601.1715
SPY,2025-06-17 16:11:00+00:00,601.31,601.35,601.27,601.3,2844.0,27.0,601.313563
SPY,2025-06-17 16:12:00+00:00,601.38,601.4,601.36,601.4,1196.0,17.0,601.37375
SPY,2025-06-17 16:13:00+00:00,601.4,601.45,601.39,601.4,1224.0,16.0,601.41
SPY,2025-06-17 16:14:00+00:00,601.43,601.43,601.43,601.43,336.0,11.0,601.43
SPY,2025-06-17 16:15:00+00:00,601.475,601.48,601.37,601.37,469.0,9.0,601.43125
SPY,2025-06-17 16:16:00+00:00,601.36,601.36,601.33,601.36,1260.0,16.0,601.351188
SPY,2025-06-17 16:17:00+00:00,601.5,601.575,601.49,601.49,715.0,15.0,601.526429
SPY,2025-06-17 16:18:00+00:00,601.46,601.46,601.34,601.395,1078.0,18.0,601.385
SPY,2025-06-17 16:19:00+00:00,601.43,601.45,601.37,601.425,2080.0,19.0,601.417632
SPY,2025-06-17 16:20:00+00:00,601.425,601.51,601.425,601.475,1680.0,20.0,601.44837
SPY,2025-06-17 16:21:00+00:00,601.36,601.36,601.24,601.24,307.0,8.0,601.29
SPY,2025-06-17 16:22:00+00:00,601.29,601.29,601.25,601.25,494.0,15.0,601.266667
SPY,2025-06-17 16:23:00+00:00,601.2,601.285,601.19,601.28,1127.0,25.0,601.251471
SPY,2025-06-17 16:24:00+00:00,601.275,601.295,601.16,601.17,1545.0,22.0,601.243571
SPY,2025-06-17 16:25:00+00:00,601.14,601.31,601.14,601.31,578.0,16.0,601.245
SPY,2025-06-17 16:26:00+00:00,601.255,601.265,601.12,601.12,806.0,11.0,601.240733
SPY,2025-06-17 16:28:00+00:00,601.21,601.32,601.21,601.32,1246.0,12.0,601.280833
SPY,2025-06-17 16:29:00+00:00,601.3,601.32,601.2,601.2,840.0,16.0,601.25125
SPY,2025-06-17 16:30:00+00:00,601.13,601.22,601.13,601.2,1354.0,15.0,601.153077
SPY,2025-06-17 16:31:00+00:00,601.035,601.24,601.035,601.22,1590.0,16.0,601.158333
SPY,2025-06-17 16:32:00+00:00,601.24,601.35,601.24,601.33,648.0,17.0,601.315
SPY,2025-06-17 16:33:00+00:00,601.405,601.46,601.405,601.41,6110.0,19.0,601.434
SPY,2025-06-17 16:34:00+00:00,601.4,601.46,601.39,601.46,381.0,12.0,601.416667
SPY,2025-06-17 16:35:00+00:00,601.495,601.53,601.47,601.53,859.0,18.0,601.49375
SPY,2025-06-17 16:36:00+00:00,601.55,601.55,601.52,601.52,656.0,13.0,601.53
SPY,2025-06-17 16:37:00+00:00,601.52,601.52,601.41,601.42,1404.0,13.0,601.447143
SPY,2025-06-17 16:38:00+00:00,601.42,601.515,601.42,601.515,560.0,15.0,601.45
SPY,2025-06-17 16:39:00+00:00,601.48,601.48,601.35,601.35,733.0,12.0,601.40919
SPY,2025-06-17 16:40:00+00:00,601.32,601.345,601.24,601.245,1435.0,26.0,601.29875
SPY,2025-06-17 16:41:00+00:00,601.225,601.25,601.045,601.09,2039.0,26.0,601.19036
SPY,2025-06-17 16:42:00+00:00,601.06,601.11,601.06,601.11,622.0,16.0,601.076
SPY,2025-06-17 16:43:00+00:00,601.02,601.23,601.02,601.17,1990.0,21.0,601.212682
SPY,2025-06-17 16:44:00+00:00,601.09,601.09,600.51,600.66,4814.0,49.0,600.833568
SPY,2025-06-17 16:45:00+00:00,600.63,601.0,600.63,600.79,3146.0,40.0,600.851481
SPY,2025-06-17 16:46:00+00:00,600.91,601.05,600.9,601.05,1234.0,20.0,600.965556
SPY,2025-06-17 16:47:00+00:00,601.03,601.03,600.85,600.9,935.0,13.0,600.91795
SPY,2025-06-17 16:48:00+00:00,600.86,600.86,600.7,600.76,1914.0,27.0,600.790293
SPY,2025-06-17 16:49:00+00:00,600.74,600.74,600.2,600.35,4233.0,42.0,600.447235
SPY,2025-06-17 16:50:00+00:00,600.65,600.65,600.3,600.3,1448.0,15.0,600.397917
SPY,2025-06-17 16:51:00+00:00,600.58,600.71,600.56,600.62,2370.0,27.0,600.62087
SPY,2025-06-17 16:52:00+00:00,600.64,600.64,600.245,600.31,2172.0,24.0,600.430752
SPY,2025-06-17 16:53:00+00:00,600.3,600.355,600.265,600.275,3562.0,42.0,600.306872
SPY,2025-06-17 16:54:00+00:00,600.26,600.51,600.215,600.45,3453.0,38.0,600.388204
SPY,2025-06-17 16:55:00+00:00,600.33,600.33,600.0,600.14,4252.0,44.0,600.174723
SPY,2025-06-17 16:56:00+00:00,600.035,600.21,599.98,600.1,4695.0,44.0,600.141436
SPY,2025-06-17 16:57:00+00:00,599.99,600.05,599.88,599.91,2805.0,31.0,600.007742
SPY,2025-06-17 16:58:00+00:00,599.96,599.96,599.75,599.75,2459.0,26.0,599.863635
SPY,2025-06-17 16:59:00+00:00,599.74,599.815,599.53,599.815,6355.0,38.0,599.694618
SPY,2025-06-17 17:00:00+00:00,599.74,599.795,599.64,599.64,5371.0,35.0,599.733933
SPY,2025-06-17 17:01:00+00:00,599.58,599.61,599.45,599.61,1810.0,13.0,599.501944
SPY,2025-06-17 17:02:00+00:00,599.605,599.86,599.565,599.86,1141.0,16.0,599.641667
SPY,2025-06-17 17:03:00+00:00,599.84,600.09,599.83,600.08,2249.0,32.0,599.979851
SPY,2025-06-17 17:04:00+00:00,600.1,600.16,600.06,600.14,3799.0,45.0,600.115474
SPY,2025-06-17 17:05:00+00:00,600.01,600.01,599.59,599.59,2777.0,24.0,599.806145
SPY,2025-06-17 17:06:00+00:00,599.6,599.655,599.515,599.59,1400.0,20.0,599.588182
SPY,2025-06-17 17:07:00+00:00,599.685,599.82,599.58,599.82,1103.0,13.0,599.6335
SPY,2025-06-17 17:08:00+00:00,599.96,599.995,599.89,599.93,3382.0,35.0,599.956727
SPY,2025-06-17 17:09:00+00:00,599.84,599.98,599.84,599.98,1764.0,22.0,599.920417
SPY,2025-06-17 17:10:00+00:00,599.94,600.175,599.94,600.04,3994.0,20.0,600.099198
SPY,2025-06-17 17:11:00+00:00,600.0,600.05,599.89,599.945,2096.0,24.0,599.960931
SPY,2025-06-17 17:12:00+00:00,599.955,599.99,599.955,599.97,580.0,14.0,599.97625
SPY,2025-06-17 17:13:00+00:00,600.03,600.14,600.03,600.14,1047.0,23.0,600.089006
SPY,2025-06-17 17:14:00+00:00,599.99,600.06,599.97,599.98,3970.0,29.0,599.994393
SPY,2025-06-17 17:15:00+00:00,599.97,600.03,599.955,599.96,1418.0,27.0,599.985902
SPY,2025-06-17 17:16:00+00:00,599.87,599.87,599.72,599.85,3568.0,69.0,599.77949
SPY,2025-06-17 17:17:00+00:00,599.88,599.9,599.79,599.83,2865.0,40.0,599.834092
SPY,2025-06-17 17:18:00+00:00,599.905,599.98,599.905,599.905,2034.0,40.0,599.931718
SPY,2025-06-17 17:19:00+00:00,599.76,599.79,599.64,599.67,1974.0,29.0,599.721135
SPY,2025-06-17 17:20:00+00:00,599.645,599.645,599.43,599.57,2449.0,56.0,599.530294
SPY,2025-06-17 17:21:00+00:00,599.55,599.55,599.34,599.49,3345.0,56.0,599.419705
SPY,2025-06-17 17:22:00+00:00,599.46,599.46,599.38,599.46,2227.0,35.0,599.427059
SPY,2025-06-17 17:23:00+00:00,599.57,599.57,599.42,599.48,2561.0,29.0,599.472894
SPY,2025-06-17 17:24:00+00:00,599.54,599.73,599.46,599.46,2631.0,37.0,599.590649
SPY,2025-06-17 17:25:00+00:00,599.335,599.42,599.2,599.28,4516.0,79.0,599.299408
SPY,2025-06-17 17:26:00+00:00,599.4,599.4,599.15,599.34,1691.0,19.0,599.310357
SPY,2025-06-17 17:27:00+00:00,599.295,599.36,599.24,599.28,3701.0,39.0,599.299834
SPY,2025-06-17 17:28:00+00:00,599.255,599.255,599.06,599.06,2407.0,31.0,599.122691
SPY,2025-06-17 17:29:00+00:00,599.04,599.11,599.0,599.0,2697.0,27.0,599.04
SPY,2025-06-17 17:30:00+00:00,598.94,598.99,598.59,598.93,3960.0,50.0,598.840139
SPY,2025-06-17 17:31:00+00:00,598.96,599.25,598.96,599.24,1216.0,18.0,599.101051
SPY,2025-06-17 17:32:00+00:00,599.21,599.25,599.145,599.25,2365.0,14.0,599.197399
SPY,2025-06-17 17:33:00+00:00,599.24,599.55,599.24,599.46,5493.0,57.0,599.447994
SPY,2025-06-17 17:34:00+00:00,599.525,599.62,599.52,599.59,1597.0,23.0,599.558754
SPY,2025-06-17 17:35:00+00:00,599.6,599.81,599.6,599.81,1280.0,21.0,599.712
SPY,2025-06-17 17:36:00+00:00,599.7,599.755,599.69,599.755,1393.0,19.0,599.728462
SPY,2025-06-17 17:37:00+00:00,599.73,599.82,599.73,599.82,1191.0,14.0,599.772269
SPY,2025-06-17 17:38:00+00:00,599.805,599.85,599.43,599.45,1124.0,20.0,599.645856
SPY,2025-06-17 17:39:00+00:00,599.42,599.46,599.24,599.39,1384.0,20.0,599.408784
SPY,2025-06-17 17:40:00+00:00,599.28,599.31,599.16,599.16,725.0,10.0,599.26
SPY,2025-06-17 17:41:00+00:00,599.46,599.6,599.46,599.51,1587.0,30.0,599.522
SPY,2025-06-17 17:42:00+00:00,599.39,599.39,599.39,599.39,215.0,8.0,599.39
SPY,2025-06-17 17:43:00+00:00,599.2,599.2,599.18,599.18,483.0,13.0,599.19
SPY,2025-06-17 17:44:00+00:00,599.12,599.12,598.8,598.87,2794.0,36.0,598.93181
SPY,2025-06-17 17:45:00+00:00,598.86,599.04,598.78,598.95,4745.0,44.0,598.88875
SPY,2025-06-17 17:46:00+00:00,598.87,598.87,598.14,598.75,8916.0,122.0,598.446963
SPY,2025-06-17 17:47:00+00:00,598.64,598.64,598.3,598.35,3534.0,52.0,598.416931
SPY,2025-06-17 17:48:00+00:00,598.27,598.285,598.12,598.16,1892.0,37.0,598.190682
SPY,2025-06-17 17:49:00+00:00,598.07,598.19,597.72,598.12,4431.0,82.0,597.985802
SPY,2025-06-17 17:50:00+00:00,598.01,598.1,597.805,598.03,4737.0,63.0,597.969682
SPY,2025-06-17 17:51:00+00:00,597.96,598.06,597.55,597.82,4763.0,54.0,597.733679
SPY,2025-06-17 17:52:00+00:00,597.87,598.1,597.82,597.98,2677.0,41.0,597.911364
SPY,2025-06-17 17:53:00+00:00,597.96,598.29,597.94,598.26,2905.0,39.0,598.133086
SPY,2025-06-17 17:54:00+00:00,598.05,598.22,598.05,598.185,2703.0,52.0,598.151384
SPY,2025-06-17 17:55:00+00:00,598.27,598.46,598.27,598.38,5651.0,63.0,598.370996
SPY,2025-06-17 17:56:00+00:00,598.4,598.56,598.4,598.545,1826.0,36.0,598.488835
SPY,2025-06-17 17:57:00+00:00,598.595,598.64,598.53,598.53,4126.0,65.0,598.562004
SPY,2025-06-17 17:58:00+00:00,598.5,598.5,598.17,598.24,4027.0,52.0,598.355823
SPY,2025-06-17 17:59:00+00:00,598.22,598.22,598.02,598.02,1993.0,40.0,598.140526
SPY,2025-06-17 18:00:00+00:00,597.92,597.92,597.26,597.655,5758.0,64.0,597.62454
SPY,2025-06-17 18:01:00+00:00,597.365,597.68,597.23,597.585,8295.0,61.0,597.514619
SPY,2025-06-17 18:02:00+00:00,597.45,597.65,597.24,597.55,3930.0,36.0,597.468461
SPY,2025-06-17 18:03:00+00:00,597.66,597.66,597.34,597.35,1941.0,29.0,597.540752
SPY,2025-06-17 18:04:00+00:00,597.35,597.41,597.18,597.41,2411.0,34.0,597.324632
SPY,2025-06-17 18:05:00+00:00,597.56,597.74,597.45,597.74,8289.0,71.0,597.587916
SPY,2025-06-17 18:06:00+00:00,597.66,597.84,597.54,597.56,4165.0,59.0,597.661642
SPY,2025-06-17 18:07:00+00:00,597.66,597.88,597.64,597.88,1627.0,28.0,597.741306
SPY,2025-06-17 18:08:00+00:00,597.9,597.91,597.72,597.725,9709.0,41.0,597.870464
SPY,2025-06-17 18:09:00+00:00,597.67,597.96,597.67,597.96,5801.0,57.0,597.785495
SPY,2025-06-17 18:10:00+00:00,598.0,598.18,598.0,598.15,3683.0,55.0,598.100977
SPY,2025-06-17 18:11:00+00:00,598.12,598.12,597.96,598.06,2689.0,36.0,598.031544
SPY,2025-06-17 18:12:00+00:00,598.105,598.105,597.68,597.73,3110.0,35.0,597.873895
SPY,2025-06-17 18:13:00+00:00,597.88,598.005,597.87,597.99,1590.0,24.0,597.948462
SPY,2025-06-17 18:14:00+00:00,597.96,597.97,597.8,597.8,2980.0,32.0,597.885462
SPY,2025-06-17 18:15:00+00:00,597.68,597.84,597.46,597.48,6119.0,48.0,597.62553
SPY,2025-06-17 18:16:00+00:00,597.53,597.735,597.41,597.56,3401.0,33.0,597.577491
SPY,2025-06-17 18:17:00+00:00,597.5,597.805,597.5,597.805,2408.0,29.0,597.59275
SPY,2025-06-17 18:18:00+00:00,597.79,597.79,597.58,597.77,1303.0,17.0,597.679583
SPY,2025-06-17 18:19:00+00:00,597.7,597.7,597.51,597.67,2100.0,31.0,597.620471
SPY,2025-06-17 18:20:00+00:00,597.64,597.75,597.57,597.75,2603.0,34.0,597.665476
SPY,2025-06-17 18:21:00+00:00,597.71,597.8,597.58,597.68,3412.0,36.0,597.679338
SPY,2025-06-17 18:22:00+00:00,597.67,597.765,597.55,597.63,1688.0,23.0,597.646538
SPY,2025-06-17 18:23:00+00:00,597.62,597.62,597.49,597.55,1623.0,20.0,597.554615
SPY,2025-06-17 18:24:00+00:00,597.57,597.645,597.44,597.44,3477.0,31.0,597.570325
SPY,2025-06-17 18:25:00+00:00,597.46,597.55,597.24,597.36,4138.0,57.0,597.393769
SPY,2025-06-17 18:26:00+00:00,597.37,597.46,597.14,597.37,4476.0,47.0,597.344992
SPY,2025-06-17 18:27:00+00:00,597.34,597.36,597.07,597.27,8371.0,70.0,597.175551
SPY,2025-06-17 18:28:00+00:00,597.31,597.39,596.98,597.14,5813.0,57.0,597.212966
SPY,2025-06-17 18:29:00+00:00,597.29,597.48,597.29,597.37,2240.0,44.0,597.388226
SPY,2025-06-17 18:30:00+00:00,597.38,597.73,597.38,597.62,2270.0,37.0,597.58
SPY,2025-06-17 18:31:00+00:00,597.77,597.825,597.61,597.72,5640.0,80.0,597.759515
SPY,2025-06-17 18:32:00+00:00,597.76,597.76,597.53,597.59,1705.0,21.0,597.669583
SPY,2025-06-17 18:33:00+00:00,597.55,597.62,597.51,597.51,1065.0,18.0,597.569
SPY,2025-06-17 18:34:00+00:00,597.6,597.88,597.6,597.85,1750.0,27.0,597.735938
SPY,2025-06-17 18:35:00+00:00,597.885,598.0,597.82,597.97,3231.0,40.0,597.934167
SPY,2025-06-17 18:36:00+00:00,597.9,597.915,597.61,597.67,3823.0,43.0,597.765802
SPY,2025-06-17 18:37:00+00:00,597.7,597.82,597.55,597.82,11149.0,55.0,597.612901
SPY,2025-06-17 18:38:00+00:00,597.805,597.9,597.64,597.64,1777.0,30.0,597.776071
SPY,2025-06-17 18:39:00+00:00,597.46,597.5,597.35,597.49,2395.0,32.0,597.417322
SPY,2025-06-17 18:40:00+00:00,597.38,597.51,597.215,597.27,1781.0,30.0,597.320335
SPY,2025-06-17 18:41:00+00:00,597.19,597.25,597.08,597.19,2347.0,36.0,597.153472
SPY,2025-06-17 18:42:00+00:00,597.155,597.21,597.14,597.21,1119.0,26.0,597.172143
SPY,2025-06-17 18:43:00+00:00,597.14,597.34,597.115,597.115,3814.0,59.0,597.243658
SPY,2025-06-17 18:44:00+00:00,597.165,597.25,596.79,597.23,9185.0,100.0,597.082678
SPY,2025-06-17 18:45:00+00:00,597.29,597.45,597.29,597.45,2305.0,34.0,597.373785
SPY,2025-06-17 18:46:00+00:00,597.44,597.57,597.39,597.57,4092.0,35.0,597.462363
SPY,2025-06-17 18:47:00+00:00,597.5,597.54,597.29,597.395,1650.0,25.0,597.403462
SPY,2025-06-17 18:48:00+00:00,597.35,597.39,597.23,597.39,2415.0,30.0,597.325909
SPY,2025-06-17 18:49:00+00:00,597.37,597.44,597.37,597.42,1925.0,26.0,597.426216
SPY,2025-06-17 18:50:00+00:00,597.41,597.52,597.41,597.49,1542.0,22.0,597.459
SPY,2025-06-17 18:51:00+00:00,597.47,597.51,597.32,597.33,3075.0,40.0,597.406585
SPY,2025-06-17 18:52:00+00:00,597.36,597.36,597.27,597.27,3499.0,36.0,597.318813
SPY,2025-06-17 18:53:00+00:00,597.26,597.37,597.25,597.37,2744.0,39.0,597.30834
SPY,2025-06-17 18:54:00+00:00,597.345,597.43,597.28,597.43,2121.0,25.0,597.347736
SPY,2025-06-17 18:55:00+00:00,597.6,597.745,597.53,597.745,6585.0,67.0,597.666288
SPY,2025-06-17 18:56:00+00:00,597.74,597.86,597.74,597.8,3196.0,36.0,597.800664
SPY,2025-06-17 18:57:00+00:00,597.83,597.97,597.71,597.95,6142.0,55.0,597.800731
SPY,2025-06-17 18:58:00+00:00,597.97,598.075,597.95,598.07,7066.0,49.0,598.003106
SPY,2025-06-17 18:59:00+00:00,598.075,598.16,598.015,598.13,3967.0,51.0,598.077643
SPY,2025-06-17 19:00:00+00:00,598.15,598.21,597.97,597.97,2700.0,33.0,598.126723
SPY,2025-06-17 19:01:00+00:00,597.99,598.005,597.9,597.9,1171.0,29.0,597.948571
SPY,2025-06-17 19:02:00+00:00,597.86,598.1,597.85,598.0,2965.0,34.0,597.958518
SPY,2025-06-17 19:03:00+00:00,598.05,598.05,597.695,597.74,6420.0,55.0,597.763481
SPY,2025-06-17 19:04:00+00:00,597.66,597.71,597.6,597.6,2763.0,27.0,597.676691
SPY,2025-06-17 19:05:00+00:00,597.6,597.6,597.4,597.4,3373.0,41.0,597.461742
SPY,2025-06-17 19:06:00+00:00,597.5,597.64,597.5,597.63,2400.0,23.0,597.583122
SPY,2025-06-17 19:07:00+00:00,597.59,597.77,597.59,597.74,2068.0,29.0,597.678889
SPY,2025-06-17 19:08:00+00:00,597.75,597.83,597.61,597.83,2879.0,39.0,597.721451
SPY,2025-06-17 19:09:00+00:00,597.78,597.82,597.72,597.78,2108.0,39.0,597.781725
SPY,2025-06-17 19:10:00+00:00,597.84,597.84,597.575,597.58,1364.0,25.0,597.660769
SPY,2025-06-17 19:11:00+00:00,597.71,598.07,597.68,598.07,4050.0,57.0,597.942656
SPY,2025-06-17 19:12:00+00:00,598.0,598.17,598.0,598.08,1757.0,34.0,598.079779
SPY,2025-06-17 19:13:00+00:00,598.06,598.06,597.93,597.98,1908.0,23.0,598.024991
SPY,2025-06-17 19:14:00+00:00,597.94,598.0,597.94,598.0,1032.0,25.0,597.985397
SPY,2025-06-17 19:15:00+00:00,597.94,598.07,597.93,598.01,4209.0,54.0,598.031098
SPY,2025-06-17 19:16:00+00:00,598.02,598.055,597.96,597.98,4153.0,40.0,598.020943
SPY,2025-06-17 19:17:00+00:00,598.0,598.02,597.64,597.685,6807.0,59.0,597.829604
SPY,2025-06-17 19:18:00+00:00,597.82,597.82,597.69,597.72,2044.0,31.0,597.758
SPY,2025-06-17 19:19:00+00:00,597.76,597.77,597.72,597.72,4690.0,19.0,597.759239
SPY,2025-06-17 19:20:00+00:00,597.735,598.08,597.735,598.07,2363.0,27.0,597.887273
SPY,2025-06-17 19:21:00+00:00,598.07,598.16,598.03,598.1,2224.0,31.0,598.106054
SPY,2025-06-17 19:22:00+00:00,598.09,598.27,598.09,598.24,3226.0,44.0,598.195568
SPY,2025-06-17 19:23:00+00:00,598.3,598.3,598.22,598.22,2682.0,45.0,598.265417
SPY,2025-06-17 19:24:00+00:00,598.205,598.31,598.18,598.3,2954.0,40.0,598.254704
SPY,2025-06-17 19:25:00+00:00,598.29,598.36,598.28,598.36,4074.0,61.0,598.313562
SPY,2025-06-17 19:26:00+00:00,598.28,598.32,598.15,598.25,7485.0,68.0,598.232749
SPY,2025-06-17 19:27:00+00:00,598.28,598.285,598.13,598.18,7720.0,73.0,598.226106
SPY,2025-06-17 19:28:00+00:00,598.19,598.285,598.18,598.23,11435.0,105.0,598.21767
SPY,2025-06-17 19:29:00+00:00,598.235,598.28,598.19,598.25,9081.0,87.0,598.249725
SPY,2025-06-17 19:30:00+00:00,598.27,598.35,598.23,598.23,12541.0,96.0,598.285372
SPY,2025-06-17 19:31:00+00:00,598.25,598.25,597.98,598.0,6274.0,66.0,598.090828
SPY,2025-06-17 19:32:00+00:00,598.04,598.22,598.04,598.085,3996.0,46.0,598.133966
SPY,2025-06-17 19:33:00+00:00,598.11,598.11,597.97,598.11,1802.0,31.0,598.030115
SPY,2025-06-17 19:34:00+00:00,598.12,598.17,598.06,598.17,3141.0,34.0,598.103077
SPY,2025-06-17 19:35:00+00:00,598.26,598.335,598.24,598.335,3725.0,49.0,598.271667
SPY,2025-06-17 19:36:00+00:00,598.33,598.37,598.26,598.29,4552.0,47.0,598.303852
SPY,2025-06-17 19:37:00+00:00,598.3,598.375,598.26,598.32,5635.0,44.0,598.314988
SPY,2025-06-17 19:38:00+00:00,598.32,598.325,598.185,598.28,5868.0,65.0,598.273017
SPY,2025-06-17 19:39:00+00:00,598.21,598.24,597.94,597.97,5109.0,60.0,598.09407
SPY,2025-06-17 19:40:00+00:00,597.91,598.03,597.88,597.88,4996.0,54.0,597.938501
SPY,2025-06-17 19:41:00+00:00,597.88,597.895,597.57,597.87,3896.0,83.0,597.749854
SPY,2025-06-17 19:42:00+00:00,597.74,597.79,597.61,597.67,3617.0,51.0,597.727399
SPY,2025-06-17 19:43:00+00:00,597.66,597.9,597.66,597.87,7515.0,59.0,597.78521
SPY,2025-06-17 19:44:00+00:00,597.815,597.98,597.74,597.88,4461.0,38.0,597.877894
SPY,2025-06-17 19:45:00+00:00,597.92,598.17,597.92,598.17,4207.0,42.0,598.04317
SPY,2025-06-17 19:46:00+00:00,598.15,598.19,597.96,598.03,3904.0,38.0,598.075233
SPY,2025-06-17 19:47:00+00:00,597.99,598.19,597.98,598.17,5646.0,55.0,598.102653
SPY,2025-06-17 19:48:00+00:00,598.17,598.29,598.15,598.285,7225.0,55.0,598.210784
SPY,2025-06-17 19:49:00+00:00,598.27,598.33,598.17,598.33,3484.0,49.0,598.265577
SPY,2025-06-17 19:50:00+00:00,598.24,598.52,598.04,598.3,9239.0,98.0,598.272157
SPY,2025-06-17 19:51:00+00:00,598.195,598.24,598.03,598.16,9298.0,87.0,598.132694
SPY,2025-06-17 19:52:00+00:00,598.04,598.08,597.92,597.93,5261.0,72.0,597.993309
SPY,2025-06-17 19:53:00+00:00,597.91,598.08,597.91,598.08,5778.0,64.0,597.99853
SPY,2025-06-17 19:54:00+00:00,597.98,597.98,597.67,597.865,8996.0,86.0,597.773515
SPY,2025-06-17 19:55:00+00:00,597.605,597.99,597.33,597.93,13788.0,137.0,597.601401
SPY,2025-06-17 19:56:00+00:00,597.935,598.01,597.85,597.92,13208.0,140.0,597.94479
SPY,2025-06-17 19:57:00+00:00,597.91,598.03,597.58,597.72,10753.0,122.0,597.791324
SPY,2025-06-17 19:58:00+00:00,597.72,597.77,597.525,597.525,19658.0,161.0,597.628656
SPY,2025-06-17 19:59:00+00:00,597.55,597.725,597.35,597.6,18591.0,160.0,597.524391
